district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
Anugul,Anugul,21-384-03282,2023_03,0.0,4,11197.513000000035,12567.693999999989,163170.3718750002,8.805416694073537,5.94,LST_ODISHA_2023_03.tif,3,4,1,3,0.0,3
Anugul,Anugul,21-384-03283,2023_03,0.0,4,12639.415000000035,13440.797999999995,202289.0703125,10.504343694855436,5.94,LST_ODISHA_2023_03.tif,3,4,1,3,0.0,3
Balangir,Balangir,21-393-03284,2023_03,0.0,5,9686.69200000004,9438.655,100675.8820312498,10.856164728389468,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03285,2023_03,0.0,5,22803.29700000002,22729.28899999999,261354.609375,10.39988421383154,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03286,2023_03,0.0,5,13536.445000000063,13436.53,160688.9375,9.171054783319706,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03287,2023_03,0.0,5,12837.904000000097,12760.837999999989,148203.8781249998,10.178015693576274,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03288,2023_03,0.0,5,11788.201,11736.841000000017,135532.2625000002,9.749360925136944,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03289,2023_03,0.0,5,2198.187999999994,2226.0939999999973,78581.2398437499,11.207150534713556,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03290,2023_03,0.0,5,9638.511999999988,9462.405,125221.30859375,9.313562061322497,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03291,2023_03,0.0,5,15219.398000000045,15116.011999999988,201632.24375000037,10.698392787142296,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03292,2023_03,0.0,5,10819.094999999972,10751.193000000028,133517.00156250037,9.440619426436031,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03293,2023_03,0.0,5,14879.529999999795,14784.23999999999,194991.4453125,11.007928586790744,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03294,2023_03,0.0,5,16141.40599999996,16047.918000000063,125065.10390624998,10.037966375523805,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03295,2023_03,0.0,5,8594.160000000033,8544.463000000018,155364.2546875002,10.1824843552414,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03296,2023_03,0.0,5,24233.89100000006,24197.571999999986,195001.6687500002,10.794120569564624,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Balangir,Balangir,21-393-03297,2023_03,0.0,5,9120.532000000008,9082.369000000006,133744.4890625002,8.915403421237148,4.345,LST_ODISHA_2023_03.tif,2,3,1,3,6015271.0,3
Baleshwar,Baleshwar,21-377-03298,2023_03,0.0,1,6889.505000000005,6892.007000000005,165618.46250000037,11.429175784099195,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03299,2023_03,0.0,1,23308.762000000104,23403.281000000075,439194.5625,13.213350739398113,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03300,2023_03,0.0,1,18284.209999999963,18295.388000000006,248520.6609375002,9.536069293034164,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03301,2023_03,0.0,1,6068.3520000000135,6072.889999999999,177319.3843749999,9.727910238429171,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03302,2023_03,0.0,1,14036.685000000056,14084.205999999947,336300.90625,6.84546004150259,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03303,2023_03,0.0,1,8256.016999999993,8267.99500000001,265372.7078125002,9.698678143912073,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03304,2023_03,0.0,1,8287.488000000012,8289.345000000001,189269.9624999999,10.22884295728843,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03305,2023_03,214331.0,1,10557.212999999989,10651.850999999995,164106.1359374998,11.00129177313495,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03306,2023_03,0.0,1,12442.376000000047,12573.329999999958,107348.6749999998,11.12971595500031,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03307,2023_03,0.0,1,29253.39099999983,29311.396999999997,169957.9406249998,10.28199142877164,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03308,2023_03,0.0,1,8200.358000000007,8088.960000000006,145266.6171875,9.168019767031415,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Baleshwar,Baleshwar,21-377-03309,2023_03,0.0,1,10403.38300000003,10397.910000000003,188884.7421875,10.368571734698389,6.262499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,39942980.0,4
Bargarh,Bargarh,21-370-03310,2023_03,0.0,2,7908.197999999975,6547.853000000003,86415.47578125005,8.438573918817964,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03311,2023_03,0.0,2,5968.260000000009,4931.912,126373.4507812499,10.10168534795581,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03312,2023_03,0.0,2,15071.826,12451.793,147806.0,11.6695635680322,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03313,2023_03,0.0,2,16935.016999999993,13998.856,279471.671875,12.449826359086194,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03314,2023_03,0.0,2,5819.095999999961,4806.330999999999,81814.9437500001,11.062102479811337,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03315,2023_03,0.0,2,10726.90100000007,8945.780999999999,137693.8984375,10.453585533831642,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03316,2023_03,0.0,2,5456.254000000015,4511.264,114145.4898437499,9.334913451529744,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03317,2023_03,0.0,2,10541.863999999943,9156.790000000008,106168.3062499999,9.516126601356444,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03318,2023_03,0.0,2,5497.978000000003,4547.466,112172.9312499999,10.651541951857263,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03319,2023_03,0.0,2,12065.444999999949,9991.073,132583.1484375,10.910405122930896,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03320,2023_03,0.0,2,10599.236999999965,8900.165999999997,135133.1976562501,9.042847694633409,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bargarh,Bargarh,21-370-03321,2023_03,0.0,2,11608.812999999966,9758.163000000004,146793.4359375001,9.985838779956428,6.485,LST_ODISHA_2023_03.tif,2,2,1,1,1530836136.832,2
Bhadrak,Bhadrak,21-378-03322,2023_03,0.0,2,19264.727000000188,18043.937000000005,288051.2406249996,6.892744587231656,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03323,2023_03,0.0,2,20357.91599999997,18978.115000000005,413137.796875,10.046581206671572,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03324,2023_03,0.0,2,6966.777000000002,6535.725000000006,107738.6875,9.233143240523315,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03325,2023_03,0.0,2,9220.055999999982,8670.830999999976,142271.2585937502,9.946807658415445,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03326,2023_03,651713.0,2,19670.49900000007,18209.35699999999,304988.4249999998,9.12005618956355,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03327,2023_03,0.0,2,13653.47100000002,12708.592000000004,213370.22031250037,9.203391925172308,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Bhadrak,Bhadrak,21-378-03328,2023_03,0.0,2,13937.158000000054,13023.221000000003,204752.8812500001,9.51117669102492,6.51,LST_ODISHA_2023_03.tif,4,5,3,3,651713.0,5
Boudh,Boudh,21-391-03329,2023_03,0.0,4,13381.132999999914,16926.23099999997,191838.75937500037,11.207798250511818,5.7525,LST_ODISHA_2023_03.tif,3,4,1,3,1571129.0,3
Boudh,Boudh,21-391-03330,2023_03,0.0,4,14971.368999999948,18307.40499999997,163632.86875000037,11.062897596151553,5.7525,LST_ODISHA_2023_03.tif,3,4,1,3,1571129.0,3
Boudh,Boudh,21-391-03331,2023_03,0.0,4,16821.040000000037,20625.549,189346.4484374998,10.403689971751412,5.7525,LST_ODISHA_2023_03.tif,3,4,1,3,1571129.0,3
Cuttack,Cuttack,21-381-03332,2023_03,0.0,4,15002.618000000017,11219.731000000002,182543.0953124999,10.803855251743457,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03333,2023_03,0.0,4,10545.85499999998,7650.707,184510.0281250002,10.862468662854567,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03334,2023_03,0.0,4,3714.345999999962,2712.119000000006,122665.8539062501,9.804369067560025,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03335,2023_03,0.0,4,10868.670000000042,7909.812999999995,146781.9937499999,9.984044721988814,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03336,2023_03,0.0,4,2100.5540000000037,1507.027000000002,61428.91445312509,12.113387023045862,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03337,2023_03,0.0,4,55735.64099999983,40257.015999999945,893691.3937500007,16.71992562153494,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03338,2023_03,0.0,4,2614.44200000001,1885.6820000000023,101338.90625,7.0417833183667,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03339,2023_03,0.0,4,15124.60499999998,11079.653000000006,199480.65468749963,10.495828460038986,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03340,2023_03,0.0,4,15140.427999999956,11005.450000000004,181850.7765624998,9.849902063035792,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03341,2023_03,0.0,4,13113.910000000033,9340.70199999999,152516.0031249998,11.013769556296486,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03342,2023_03,0.0,4,6254.71100000001,4490.225,186302.6046874998,11.021782938297669,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03343,2023_03,0.0,4,16322.70299999998,11826.496,229197.7859375002,11.642185151509528,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03344,2023_03,0.0,4,21556.89100000006,15836.944999999992,251908.4500000002,14.015738063841962,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Cuttack,Cuttack,21-381-03345,2023_03,0.0,4,4493.855999999971,3289.447999999993,91871.78828125005,9.868286755771567,7.865,LST_ODISHA_2023_03.tif,4,4,1,3,0.0,4
Deogarh,Deogarh,21-373-03346,2023_03,0.0,3,7899.780000000028,8945.031000000003,126872.1203124998,10.50461931196564,6.4075,LST_ODISHA_2023_03.tif,3,2,1,3,0.0,3
Deogarh,Deogarh,21-373-03347,2023_03,0.0,3,9407.65300000005,10386.959000000004,127649.2953125001,10.655232122800449,6.4075,LST_ODISHA_2023_03.tif,3,2,1,3,0.0,3
Deogarh,Deogarh,21-373-03348,2023_03,0.0,3,6918.665999999968,7771.0639999999985,111860.0609375001,9.267737296260789,6.4075,LST_ODISHA_2023_03.tif,3,2,1,3,0.0,3
Dhenkanal,Dhenkanal,21-383-03349,2023_03,0.0,5,11263.84699999995,10171.378000000012,126146.51171875,12.247912806723477,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03350,2023_03,0.0,5,17701.27000000002,15987.25099999999,278890.3687500004,10.40661915213692,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03351,2023_03,0.0,5,15099.56799999997,13643.771,205714.88124999963,10.018259139719463,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03352,2023_03,908495.0,5,14657.578000000096,13397.73,188321.8125,8.889232237395197,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03353,2023_03,0.0,5,10122.738999999943,9170.483999999997,187559.75,8.62004883176358,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03354,2023_03,0.0,5,11997.242999999784,11216.674,131276.15078124963,7.556474600427568,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03355,2023_03,0.0,5,8754.792000000016,7979.344999999972,179722.3250000002,11.005690095934469,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Dhenkanal,Dhenkanal,21-383-03356,2023_03,0.0,5,5798.476000000024,5236.842000000001,138573.428125,9.66507725952748,8.122499999999999,LST_ODISHA_2023_03.tif,4,4,2,3,908495.0,4
Gajapati,Gajapati,21-389-03357,2023_03,0.0,2,4403.584000000032,7219.19999999999,139601.8734375001,10.63651770764763,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03358,2023_03,0.0,2,4484.040999999968,7388.148000000001,91429.9203125001,10.40863531225906,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03359,2023_03,0.0,2,1143.5690000000031,1868.668999999998,50923.40312499995,14.826082874729527,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03360,2023_03,1069331.0,2,10248.0830000001,15540.896999999995,146303.1015625,9.446486662329212,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03361,2023_03,0.0,2,2785.687999999994,4591.982999999993,51910.40234375,10.859300476947537,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03362,2023_03,0.0,2,5186.358000000066,8358.602000000014,77462.9320312501,5.781671858774662,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Gajapati,Gajapati,21-389-03363,2023_03,0.0,2,14174.783999999983,23746.588000000105,104768.4437500001,8.929057750759878,5.0875,LST_ODISHA_2023_03.tif,2,2,1,3,1069331.0,3
Ganjam,Ganjam,21-388-03364,2023_03,0.0,4,8592.094999999972,8118.970000000001,152668.8234374998,9.590066049117642,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03365,2023_03,0.0,4,5590.750999999989,5304.789000000004,135954.984375,11.343440448867092,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03366,2023_03,0.0,4,4536.151999999973,4252.676000000007,99501.07265624998,11.930598963920906,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03367,2023_03,0.0,4,10882.26000000001,10706.746999999974,150422.2953125001,10.617112590774097,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03368,2023_03,0.0,4,12829.344000000156,12073.481,170658.00156250037,9.298692192290131,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03369,2023_03,0.0,4,16912.93799999985,15993.814000000011,249093.95937499963,12.440219618423894,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03370,2023_03,0.0,4,18320.274999999907,16801.561999999998,163566.6015625,11.845126039604258,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03371,2023_03,0.0,4,17504.560999999987,16554.341,176893.3421875001,10.304329514824795,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03372,2023_03,0.0,4,15903.72399999993,15067.833000000011,215894.4874999998,10.553933945069758,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03373,2023_03,0.0,4,5100.721999999951,4636.761000000002,156809.9718749998,9.605119777105534,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03374,2023_03,0.0,4,10448.599999999977,9872.725,191651.8640625002,12.63879968913393,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03375,2023_03,0.0,4,8655.563000000082,7989.508999999991,125327.21875,9.030082931324191,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03376,2023_03,0.0,4,11095.999000000067,10510.100999999995,144696.1546875001,11.964334686444678,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03377,2023_03,0.0,4,15507.528999999864,14497.183999999994,195541.4812500002,11.129459096538424,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03378,2023_03,0.0,4,30130.159999999916,28449.69199999999,239876.25624999963,11.711861234167342,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03379,2023_03,0.0,4,9946.226999999955,8903.856000000003,162016.2781250002,10.54086371448422,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03380,2023_03,0.0,4,15205.59300000011,14351.703,197557.5109374998,11.72404232901601,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03381,2023_03,0.0,4,11648.202000000048,11022.895999999992,165341.484375,12.05832419346991,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03382,2023_03,0.0,4,46756.14000000013,44180.147,558169.6374999993,11.105842617126491,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03383,2023_03,0.0,4,9576.73999999999,9052.741000000002,154343.9953124998,10.34966270478638,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03384,2023_03,0.0,4,3699.8160000000207,3495.5460000000003,54541.875,10.76225432712604,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Ganjam,Ganjam,21-388-03385,2023_03,0.0,4,13270.457999999984,12599.77400000002,182824.47812500037,9.999486219819644,8.98,LST_ODISHA_2023_03.tif,4,4,1,3,2871205.81,4
Jagatsinghapur,Jagatsinghapur,21-380-03386,2023_03,0.0,3,16092.81799999997,9431.167,193308.5718749999,10.469338744508152,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03387,2023_03,0.0,3,3506.325999999972,2070.0549999999994,86668.13124999998,10.311121561250882,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03388,2023_03,0.0,3,15461.976000000024,9059.640000000009,169048.7843749998,9.303840180714388,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03389,2023_03,0.0,3,18216.326999999932,10737.893000000013,200552.6281249998,10.960654441680646,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03390,2023_03,0.0,3,30996.315000000177,18535.547999999988,271599.84375,10.026220362622036,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03391,2023_03,0.0,3,3259.6080000000075,1908.048999999999,73766.3335937499,9.518252065014655,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03392,2023_03,0.0,3,6984.38699999993,4145.609999999997,103500.91874999995,10.815475167554563,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jagatsinghapur,Jagatsinghapur,21-380-03393,2023_03,0.0,3,16094.763000000035,9499.46,197271.96718749963,10.68382869589657,8.7825,LST_ODISHA_2023_03.tif,4,3,1,3,0.0,4
Jajapur,Jajapur,21-382-03394,2023_03,0.0,4,22992.610000000102,19888.958000000013,278765.7125000004,10.271158149270969,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03395,2023_03,0.0,4,13963.474999999977,12250.982999999993,172647.1843750002,10.389175114180684,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03396,2023_03,0.0,4,16771.4029999997,14723.421000000002,217485.4265625002,10.30813679245283,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03397,2023_03,0.0,4,11616.917000000016,10246.600000000006,260536.0265624998,10.307897535041082,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03398,2023_03,0.0,4,23383.297000000253,22324.667,198766.1671874998,8.950148767753888,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03399,2023_03,0.0,4,15735.361000000034,13885.51400000001,259183.5906250002,10.037699613819017,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03400,2023_03,357999.02,4,11682.918000000063,10283.805999999997,232631.1875,11.290352020062665,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03401,2023_03,0.0,4,11350.816999999925,10018.290999999996,206056.29062500037,8.269485446268451,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03402,2023_03,0.0,4,8375.326000000001,7367.109,129651.859375,9.109775029266554,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jajapur,Jajapur,21-382-03403,2023_03,0.0,4,15962.247999999903,14214.02900000001,165603.0359375002,9.95466512553779,7.6475,LST_ODISHA_2023_03.tif,4,4,5,3,357999.02,5
Jharsuguda,Jharsuguda,21-371-03404,2023_03,0.0,3,23448.726000000257,22725.96200000003,316456.0687499996,10.823520302821748,7.565,LST_ODISHA_2023_03.tif,3,2,1,3,1211876.0,3
Jharsuguda,Jharsuguda,21-371-03405,2023_03,0.0,3,1482.8070000000007,1440.542,45798.46757812495,10.873622047244094,7.565,LST_ODISHA_2023_03.tif,3,2,1,3,1211876.0,3
Jharsuguda,Jharsuguda,21-371-03406,2023_03,0.0,3,3487.1749999999884,3364.829,65952.51484375005,11.02364284770836,7.565,LST_ODISHA_2023_03.tif,3,2,1,3,1211876.0,3
Jharsuguda,Jharsuguda,21-371-03407,2023_03,0.0,3,3259.735000000044,3170.6089999999967,49608.62070312491,10.375617792421746,7.565,LST_ODISHA_2023_03.tif,3,2,1,3,1211876.0,3
Jharsuguda,Jharsuguda,21-371-03408,2023_03,0.0,3,10587.644999999902,10427.366999999998,187732.6687500002,10.982670864103092,7.565,LST_ODISHA_2023_03.tif,3,2,1,3,1211876.0,3
Kalahandi,Kalahandi,21-395-03409,2023_03,0.0,3,19957.835999999897,24393.780000000028,276659.76249999925,7.859536931128904,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
Kalahandi,Kalahandi,21-395-03410,2023_03,0.0,3,8254.55799999996,10203.505999999994,154416.4968750002,10.742385976927851,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
Kalahandi,Kalahandi,21-395-03411,2023_03,0.0,3,12375.878999999955,15021.785000000033,207323.12343749963,9.69840750746481,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
Kalahandi,Kalahandi,21-395-03412,2023_03,0.0,3,14373.383999999844,17574.00900000002,188134.88437500037,9.05136572651565,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
Kalahandi,Kalahandi,21-395-03413,2023_03,0.0,3,13681.70299999998,16699.650000000023,246381.26406249963,11.107092412015342,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
Kalahandi,Kalahandi,21-395-03414,2023_03,0.0,3,2916.789999999979,3562.832000000002,61295.81132812495,9.899745031380752,6.6775,LST_ODISHA_2023_03.tif,2,3,5,3,0.0,3
